                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    206,                 0.1421,                 1.3317,                0.09584,                0.14696,                0.96108,                0.99972,                      1,                  0.995,                0.98401,                0.94547,                0.92982,                0.95183,                0.73857,                0.29317,                 1.4984,                0.13112,                 0.3115,                0.67148,              0.0011922,              0.0011922,              0.0011922
                    207,                0.15125,                 1.3666,                0.09669,                0.15723,                0.94282,                0.99949,                      1,                  0.995,                0.98244,                0.94641,                0.92982,                0.95489,                 0.7566,                0.28424,                 1.5398,                0.13137,                0.31865,                0.66804,              0.0011882,              0.0011882,              0.0011882
                    208,                 0.1536,                 1.2522,                0.09541,                0.15256,                0.96446,                0.99907,                      1,                  0.995,                0.97599,                0.92676,                0.91228,                0.94476,                0.69525,                0.30766,                 1.5505,                0.12352,                0.30976,                0.70296,              0.0011842,              0.0011842,              0.0011842
                    209,                0.14731,                 1.4058,                0.09481,                0.15496,                0.94287,                0.99893,                      1,                  0.995,                0.97352,                0.91035,                0.89474,                0.91996,                 0.7106,                0.31315,                  1.665,                0.13024,                0.35141,                0.70775,              0.0011803,              0.0011803,              0.0011803
                    210,                0.15353,                 1.3194,                0.09707,                0.15941,                0.97151,                0.99833,                      1,                  0.995,                0.97963,                0.96165,                0.94737,                 0.9701,                0.78181,                0.30306,                  1.417,                0.13692,                0.39824,                0.68334,              0.0011763,              0.0011763,              0.0011763
                    211,                0.14755,                 1.3897,                0.09547,                0.15758,                0.96725,                 0.9991,                      1,                  0.995,                0.98122,                0.95809,                0.94737,                0.96896,                 0.7802,                0.30464,                 1.4508,                0.13411,                0.32625,                0.69749,              0.0011724,              0.0011724,              0.0011724
                    212,                0.14894,                 1.4495,                0.09568,                0.15108,                0.97293,                0.99906,                      1,                  0.995,                0.97234,                0.96532,                0.94737,                0.96906,                0.74592,                0.30917,                 1.3808,                0.13899,                0.31009,                0.71387,              0.0011684,              0.0011684,              0.0011684
                    213,                0.14719,                 1.2121,                0.09785,                0.14479,                0.93959,                0.99893,                      1,                  0.995,                0.98774,                0.95815,                0.94737,                0.96853,                0.73315,                0.28824,                 1.5099,                0.13613,                0.32024,                0.67663,              0.0011644,              0.0011644,              0.0011644
                    214,                0.15169,                 1.1663,                0.09213,                0.15057,                0.96313,                0.99907,                      1,                  0.995,                0.98734,                0.98204,                0.98246,                0.99015,                0.72165,                 0.2759,                 1.2873,                0.13528,                0.34845,                0.65514,              0.0011605,              0.0011605,              0.0011605
                    215,                0.15003,                 1.4387,                0.10005,                0.15468,                0.95484,                0.99907,                      1,                  0.995,                0.98242,                0.94672,                0.94737,                0.96204,                0.75241,                0.27999,                 1.2478,                0.13235,                0.31246,                0.66941,              0.0011565,              0.0011565,              0.0011565
                    216,                0.14085,                 1.3311,                0.09568,                0.14388,                0.95027,                0.99908,                      1,                  0.995,                0.98311,                0.94687,                0.94737,                0.95622,                0.73415,                 0.2822,                 1.2659,                0.13151,                0.33456,                0.68044,              0.0011526,              0.0011526,              0.0011526
                    217,                0.14508,                 1.2466,                0.09776,                 0.1497,                0.95499,                0.99903,                      1,                  0.995,                0.97751,                0.96631,                0.96491,                0.98032,                0.74298,                0.27787,                 1.3109,                0.13113,                0.32263,                0.67529,              0.0011486,              0.0011486,              0.0011486
                    218,                0.13736,                 1.1818,                0.09087,                0.14409,                0.96001,                0.99907,                      1,                  0.995,                0.98827,                0.95035,                0.94737,                0.95852,                0.72277,                0.26883,                 1.3551,                 0.1257,                0.31263,                0.66073,              0.0011446,              0.0011446,              0.0011446
                    219,                0.14376,                 1.0981,                0.08931,                 0.1442,                0.94618,                0.99908,                      1,                  0.995,                0.97902,                 0.9647,                0.96491,                0.98032,                 0.7698,                0.29388,                 1.2406,                0.12403,                0.34803,                0.68163,              0.0011407,              0.0011407,              0.0011407
                    220,                0.15323,                 1.2018,                0.09437,                0.14712,                0.94747,                0.99912,                      1,                  0.995,                0.97183,                0.94724,                0.94737,                0.96864,                0.78162,                 0.3032,                 1.3698,                0.13163,                  0.371,                0.68139,              0.0011367,              0.0011367,              0.0011367
                    221,                   0.14,                 1.1375,                0.08473,                0.14164,                0.97753,                0.99907,                      1,                  0.995,                0.98107,                0.94703,                0.94737,                0.97018,                0.81358,                0.30359,                 1.3474,                0.13185,                0.34569,                0.68181,              0.0011328,              0.0011328,              0.0011328
                    222,                0.14597,                 1.0838,                0.08902,                0.14896,                0.97655,                0.99911,                      1,                  0.995,                0.98231,                0.95682,                0.94737,                0.97037,                0.83846,                0.31821,                  1.267,                0.13497,                0.34223,                0.71611,              0.0011288,              0.0011288,              0.0011288
                    223,                0.15267,                 1.2305,                0.09362,                0.15599,                0.97091,                0.99912,                      1,                  0.995,                0.98314,                0.99093,                0.98246,                0.99015,                0.77995,                0.30094,                 1.3624,                0.13983,                0.34466,                 0.6974,              0.0011248,              0.0011248,              0.0011248
                    224,                0.14302,                 1.3597,                0.09496,                0.15294,                0.92845,                0.99919,                      1,                  0.995,                0.98593,                0.97517,                0.96491,                0.98042,                0.72204,                0.27552,                 1.3552,                0.15153,                0.28507,                0.66037,              0.0011209,              0.0011209,              0.0011209
                    225,                 0.1453,                 1.2545,                0.09969,                0.14842,                0.95808,                0.99899,                      1,                  0.995,                0.97273,                0.96538,                0.96491,                0.97917,                0.77173,                0.31152,                 1.3132,                0.15251,                0.30736,                0.71266,              0.0011169,              0.0011169,              0.0011169
                    226,                0.14521,                 1.2256,                 0.1008,                0.15534,                0.95525,                0.99905,                      1,                  0.995,                0.98208,                0.99488,                0.98246,                0.99032,                0.77553,                 0.3168,                 1.3043,                0.14045,                0.35914,                0.70941,               0.001113,               0.001113,               0.001113
                    227,                0.13768,                 1.0872,                0.09065,                0.14998,                 0.9473,                 0.9991,                      1,                  0.995,                0.98142,                0.98392,                0.98246,                0.98976,                0.75625,                0.29918,                 1.2649,                0.12869,                0.32294,                  0.684,               0.001109,               0.001109,               0.001109
                    228,                0.15111,                 1.1685,                0.08806,                0.15416,                0.96384,                0.99886,                      1,                  0.995,                 0.9858,                0.94734,                0.94737,                0.96608,                0.82696,                0.27569,                 1.1415,                0.13082,                0.33371,                0.66587,               0.001105,               0.001105,               0.001105
                    229,                0.14529,                 1.2305,                0.09188,                 0.1553,                0.94976,                0.99883,                      1,                  0.995,                0.98599,                0.94729,                0.94737,                0.96567,                0.78277,                0.27834,                 1.2642,                0.12966,                0.34344,                0.67972,              0.0011011,              0.0011011,              0.0011011
                    230,                0.14481,                 1.2116,                0.09619,                0.15574,                0.95191,                0.99906,                      1,                  0.995,                0.98827,                0.98231,                0.98246,                0.99041,                0.76265,                0.28878,                  1.172,                0.13371,                0.35652,                0.68442,              0.0010971,              0.0010971,              0.0010971
                    231,                0.14246,                 1.2728,                0.09456,                0.14971,                 0.9496,                0.99908,                      1,                  0.995,                0.98055,                0.98531,                0.98246,                0.99007,                 0.7574,                 0.2917,                  1.191,                0.13105,                0.35704,                0.67352,              0.0010932,              0.0010932,              0.0010932
                    232,                  0.135,                 1.2227,                0.08652,                 0.1471,                0.97237,                0.99908,                      1,                  0.995,                0.97514,                0.96498,                0.96491,                  0.968,                0.72099,                 0.2834,                 1.3256,                0.12705,                0.30248,                0.67064,              0.0010892,              0.0010892,              0.0010892
                    233,                0.12646,                 1.1987,                0.08979,                0.13906,                0.95274,                0.99911,                      1,                  0.995,                0.97741,                0.93477,                0.92982,                0.92531,                0.68948,                0.27251,                 1.2967,                0.13308,                 0.2751,                0.66175,              0.0010852,              0.0010852,              0.0010852
                    234,                0.13723,                 1.2769,                0.09301,                0.14604,                 0.9619,                0.99921,                      1,                  0.995,                0.98198,                0.99354,                0.98246,                0.99032,                0.83029,                0.27344,                 1.1013,                0.13221,                0.26972,                0.65923,              0.0010813,              0.0010813,              0.0010813
                    235,                0.13225,                 1.3884,                0.08954,                0.14116,                0.95308,                      1,                      1,                  0.995,                0.98101,                0.96387,                0.94737,                0.97164,                0.78033,                0.27269,                 1.3353,                0.12497,                0.27284,                0.65949,              0.0010773,              0.0010773,              0.0010773
                    236,                0.14643,                  1.485,                0.09142,                0.14671,                0.96611,                0.99924,                      1,                  0.995,                0.98726,                0.97807,                0.96491,                0.98023,                 0.6955,                0.27574,                 1.4189,                0.13627,                 0.3067,                0.65297,              0.0010734,              0.0010734,              0.0010734
                    237,                0.13727,                 1.3512,                0.09767,                0.14497,                 0.9504,                  0.999,                      1,                  0.995,                0.98361,                0.98211,                0.98246,                0.99041,                0.74998,                0.27827,                 1.3123,                0.14017,                0.34412,                0.65242,              0.0010694,              0.0010694,              0.0010694
                    238,                    inf,                 1.1598,                0.08616,                0.14202,                0.93544,                0.99901,                      1,                  0.995,                0.98579,                0.98181,                0.94687,                0.97072,                0.78525,                0.28185,                 1.1983,                0.14222,                0.36663,                0.66107,              0.0010654,              0.0010654,              0.0010654
                    239,                0.13728,                 1.0977,                0.08902,                0.14424,                0.93597,                 0.9991,                      1,                  0.995,                0.97936,                0.97523,                0.96491,                 0.9797,                0.81983,                0.28276,                 1.3008,                0.14055,                0.30983,                0.65407,              0.0010615,              0.0010615,              0.0010615
                    240,                 0.1363,                 1.1556,                0.08387,                0.14393,                0.95393,                 0.9991,                      1,                  0.995,                0.97103,                0.97448,                0.96491,                 0.9797,                 0.8034,                0.30195,                 1.2217,                0.13627,                0.31357,                 0.6789,              0.0010575,              0.0010575,              0.0010575
                    241,                0.13657,                 1.0605,                0.08292,                0.14175,                0.95394,                0.99901,                      1,                  0.995,                0.97135,                 0.9649,                0.96491,                0.98017,                0.79067,                0.29394,                  1.168,                0.13503,                 0.3123,                0.66431,              0.0010536,              0.0010536,              0.0010536
                    242,                0.13313,                 1.0497,                0.08502,                 0.1394,                0.95937,                0.99908,                      1,                  0.995,                0.98132,                0.99103,                0.98246,                0.99023,                0.79029,                0.27861,                 1.1538,                0.13499,                0.33181,                0.64101,              0.0010496,              0.0010496,              0.0010496
                    243,                0.14005,                 1.3097,                0.08591,                0.13881,                0.96849,                0.99909,                      1,                  0.995,                0.98554,                0.96086,                0.94737,                0.96905,                0.71897,                 0.2869,                 1.3732,                0.13451,                0.36342,                0.65946,              0.0010456,              0.0010456,              0.0010456
                    244,                0.13828,                  1.323,                0.08843,                0.14042,                0.95856,                0.99893,                      1,                  0.995,                0.98519,                0.96426,                0.96491,                0.97836,                0.69215,                0.29262,                 1.4671,                0.13172,                0.31901,                0.66667,              0.0010417,              0.0010417,              0.0010417
                    245,                0.14002,                 1.2147,                0.09301,                0.13769,                0.96614,                0.99893,                      1,                  0.995,                0.98512,                0.96388,                0.96491,                  0.978,                0.70388,                 0.2947,                 1.3856,                0.13225,                0.27909,                0.67261,              0.0010377,              0.0010377,              0.0010377
                    246,                0.13896,                 1.0889,                0.08438,                0.14028,                0.94841,                0.99888,                      1,                  0.995,                0.98362,                0.94706,                0.94737,                0.96832,                0.79385,                 0.2955,                 1.1644,                0.12953,                 0.2719,                0.66096,              0.0010338,              0.0010338,              0.0010338
                    247,                0.13585,                 1.0974,                 0.0903,                0.14747,                0.94326,                0.99902,                      1,                  0.995,                0.97914,                0.94731,                0.94737,                 0.9673,                0.80166,                0.28934,                   1.17,                 0.1251,                0.26493,                0.65638,              0.0010298,              0.0010298,              0.0010298
                    248,                0.14488,                 1.0294,                 0.0795,                0.14592,                0.96142,                0.99906,                      1,                  0.995,                0.98802,                0.95297,                0.94737,                0.96905,                0.80401,                0.28823,                  1.184,                0.12338,                0.28583,                0.64899,              0.0010258,              0.0010258,              0.0010258
                    249,                 0.1352,                 1.0805,                 0.0981,                0.14081,                0.95212,                0.99913,                      1,                  0.995,                0.97227,                0.97615,                0.96491,                0.98042,                0.80488,                0.29635,                 1.2598,                 0.1238,                0.31861,                0.66951,              0.0010219,              0.0010219,              0.0010219
                    250,                0.13234,                 1.0139,                 0.0768,                0.13618,                0.95406,                0.99914,                      1,                  0.995,                0.97996,                0.94142,                0.92982,                0.95967,                0.72259,                0.28586,                 1.5031,                0.12433,                0.32724,                0.67778,              0.0010179,              0.0010179,              0.0010179
                    251,                0.14161,                 1.0362,                0.08438,                0.14626,                0.96208,                0.99912,                      1,                  0.995,                0.98318,                0.95906,                0.94737,                0.96994,                0.77857,                 0.2803,                 1.3483,                0.12114,                0.29743,                0.67455,               0.001014,               0.001014,               0.001014
                    252,                0.13693,                 1.0044,                0.09203,                0.14139,                0.96127,                      1,                      1,                  0.995,                0.98263,                0.96404,                0.94085,                0.97129,                0.70391,                0.27026,                 1.3996,                0.12452,                0.27677,                0.65878,                0.00101,                0.00101,                0.00101
                    253,                0.13818,                 1.1457,                0.09496,                0.14273,                0.94388,                0.99906,                      1,                  0.995,                0.98323,                0.96998,                0.94737,                0.97117,                0.76194,                0.27341,                 1.3725,                0.12235,                0.27523,                0.66277,               0.001006,               0.001006,               0.001006
                    254,                0.12761,                 0.9688,                0.08569,                0.13139,                0.96753,                0.99909,                      1,                  0.995,                0.98388,                0.96182,                0.94737,                0.96946,                0.78943,                 0.2805,                 1.2748,                0.12114,                0.28397,                0.65558,              0.0010021,              0.0010021,              0.0010021
                    255,                0.13743,                 1.1082,                0.08872,                0.14019,                0.94608,                0.99917,                      1,                  0.995,                0.97412,                0.94297,                0.92982,                0.95911,                 0.8424,                0.29343,                 1.1636,                0.11568,                0.33796,                0.67923,             0.00099812,             0.00099812,             0.00099812
                    256,                 0.1365,                  1.004,                0.08411,                0.14471,                0.94883,                0.99917,                      1,                  0.995,                 0.9649,                0.94256,                0.92982,                0.96025,                 0.8036,                0.29682,                 1.2105,                 0.1152,                0.32808,                0.69426,             0.00099416,             0.00099416,             0.00099416
                    257,                0.12903,                 1.0368,                0.08693,                0.14063,                0.94704,                 0.9991,                      1,                  0.995,                0.97626,                0.95403,                0.94737,                0.97108,                0.79366,                0.27487,                 1.2742,                0.11637,                0.30754,                0.65677,              0.0009902,              0.0009902,              0.0009902
                    258,                0.13491,                0.95995,                0.08813,                0.13972,                0.94316,                 0.9991,                      1,                  0.995,                0.98351,                  0.952,                0.94737,                0.97065,                0.82004,                0.26348,                 1.0854,                0.12109,                0.31378,                0.64344,             0.00098624,             0.00098624,             0.00098624
                    259,                0.13897,                 1.0813,                0.08499,                0.14101,                0.95995,                0.99908,                      1,                  0.995,                0.98109,                0.98378,                0.98246,                0.98991,                0.80672,                0.27322,                  1.061,                0.12736,                0.32221,                0.64336,             0.00098228,             0.00098228,             0.00098228
                    260,                0.13927,                  1.038,                0.08029,                0.14026,                0.97993,                0.99905,                      1,                  0.995,                0.96427,                 0.9469,                0.94737,                0.95917,                0.77965,                0.29608,                 1.1159,                0.14116,                0.36354,                0.68543,             0.00097832,             0.00097832,             0.00097832
                    261,                0.14148,                0.94271,                0.08126,                0.14698,                0.95238,                0.99905,                      1,                  0.995,                0.95891,                0.94681,                0.94737,                0.95914,                0.74941,                 0.3126,                  1.175,                0.12964,                0.39605,                0.72371,             0.00097436,             0.00097436,             0.00097436
                    262,                0.13723,                0.90283,                0.07729,                0.14261,                0.95151,                0.99906,                      1,                  0.995,                0.96683,                 0.9293,                0.92982,                0.95605,                0.79874,                0.31258,                 1.2191,                0.12467,                0.36478,                0.73164,              0.0009704,              0.0009704,              0.0009704
                    263,                0.14253,                 1.0757,                0.08349,                 0.1427,                0.95598,                0.99907,                      1,                  0.995,                0.97614,                0.92929,                0.92982,                 0.9456,                0.65749,                0.30401,                 1.5513,                0.12125,                0.35286,                0.71983,             0.00096644,             0.00096644,             0.00096644
                    264,                0.13549,                0.98574,                0.07925,                0.14591,                0.94639,                 0.9988,                      1,                  0.995,                0.98155,                0.94662,                0.94737,                0.95496,                0.78178,                0.29637,                 1.2577,                0.11873,                0.31707,                0.71658,             0.00096248,             0.00096248,             0.00096248
                    265,                0.13086,                 1.0473,                0.08296,                0.13103,                0.95858,                0.99892,                      1,                  0.995,                0.98287,                0.94726,                0.94737,                0.95233,                0.71454,                 0.2822,                 1.3475,                0.12267,                0.28758,                0.70994,             0.00095852,             0.00095852,             0.00095852
                    266,                0.14404,                0.97053,                0.08601,                0.13856,                0.95904,                0.99904,                      1,                  0.995,                0.98006,                0.96969,                0.96491,                0.97953,                0.76496,                0.29652,                 1.1541,                0.12659,                0.29716,                 0.7121,             0.00095456,             0.00095456,             0.00095456
                    267,                0.13986,                0.89385,                0.08048,                0.13996,                0.95308,                 0.9987,                      1,                  0.995,                0.98288,                0.99109,                0.98246,                0.98963,                0.79877,                0.28678,                 1.0446,                0.12471,                0.36402,                0.68558,              0.0009506,              0.0009506,              0.0009506
                    268,                0.14385,                 1.0965,                0.08334,                0.13453,                0.96793,                0.99883,                      1,                  0.995,                0.98123,                0.96714,                0.94737,                0.96763,                0.81304,                 0.2693,                 1.0403,                0.12571,                0.30184,                0.66656,             0.00094664,             0.00094664,             0.00094664
                    269,                0.13326,                 1.0717,                0.08794,                0.13101,                0.96305,                0.99903,                      1,                  0.995,                0.98715,                0.99196,                0.98246,                0.98976,                 0.7653,                0.27681,                 1.1236,                0.12642,                0.32347,                0.67334,             0.00094268,             0.00094268,             0.00094268
                    270,                0.13495,                   1.02,                0.08749,                0.13076,                0.95441,                0.99906,                      1,                  0.995,                0.98514,                0.98385,                0.98246,                0.98969,                0.76905,                0.27946,                 1.0563,                0.12531,                0.36576,                0.67981,             0.00093872,             0.00093872,             0.00093872
                    271,                0.15159,                0.92296,                0.07376,                0.14165,                0.96392,                0.99907,                      1,                  0.995,                0.98283,                 0.9648,                0.96491,                0.97858,                0.78854,                0.29473,                 1.2412,                0.12611,                0.39247,                0.69001,             0.00093476,             0.00093476,             0.00093476
                    272,                0.14315,                 1.0451,                0.08279,                0.13814,                0.92518,                0.99915,                      1,                  0.995,                0.98329,                0.97044,                0.96491,                0.97845,                0.81778,                0.27963,                  1.148,                 0.1244,                0.41716,                0.67923,              0.0009308,              0.0009308,              0.0009308
